MD(ft),Hookload(kips),Torque(klb-ft),SPP(psi)
5260,,9065.772930,2749.375255
5260.5,,8237.534012,2760.832587
5261,,8770.612381,2867.160022
5261.5,,8230.798571,2892.000088
5262,,8819.798011,2842.231160
5262.5,,9580.182302,2878.867085
5263,,9402.707054,2872.091652
5263.5,,8425.892625,2850.984177
5264,,9440.740831,2885.633401
5264.5,,7953.324976,2883.389335
5265,,8522.153579,2903.974283
5265.5,,8342.103360,2874.795941
5266,,8680.290568,2872.758088
5266.5,,8288.702413,2949.396602
5267,,8270.397169,2833.104012
5267.5,,9053.133414,2892.440746
5268,,8279.857613,2938.767630
5268.5,,9609.128301,2903.513146
5269,,9874.933283,2860.524709
5269.5,,10797.492276,2856.961080
5270,,10612.327714,2887.262659
5270.5,,10234.938849,2838.290771
5271,,11422.995376,2832.972388
5271.5,,10943.102553,2847.927639
5272,,11578.848438,2868.453976
5272.5,,12509.723245,2868.438790
5273,,12423.800039,2846.711130
5273.5,,9509.609700,2828.043676
5274,,10109.221653,2888.412928
5274.5,,11053.557060,2931.448649
5275,,10328.477009,2945.557928
5275.5,,9524.322538,2934.430880
5276,,10353.203907,2926.360963
5276.5,,11353.049284,2869.090675
5277,,10397.851153,2946.016097
5277.5,,11672.564469,2883.991436
5278,,10426.277060,2902.844555
5278.5,,10322.108656,2863.557602
5279,164.500000,10359.549859,2888.387001
5279.5,155.300000,9458.886416,2900.234359
5280,153.753059,12163.541549,2784.434920
5280.5,151.228754,12997.345774,2857.870275
5281,148.995232,12895.186567,2906.571004
5281.5,140.740909,16463.342400,2420.922745
5282,136.701781,15817.352810,2401.915294
5282.5,,10243.091027,2758.559581
5283,,8930.608919,2521.175238
5283.5,,8374.473080,2391.112208
5284,,8896.086742,2322.083129
5284.5,,10901.742317,2448.531606
5285,,10449.757552,2611.407682
5285.5,,10642.986181,2678.539305
5286,,8248.547484,2715.801718
5286.5,,9186.699643,2712.413244
5287,,9763.040795,2666.976549
5287.5,,9951.245391,2607.512336
5288,,9771.512890,2605.277654
5288.5,,8114.389488,2628.159465
5289,,8975.223804,2680.507079
5289.5,,9711.515688,2575.322738
5290,,9002.522651,2604.147427
5290.5,,8575.836593,2566.606234
5291,,9489.688659,2621.714164
5291.5,,10767.261882,2546.760413
5292,,9121.066451,2700.169527
5292.5,,9177.861229,2643.649799
5293,,8411.369838,2689.450437
5293.5,,9729.027969,2641.096610
5294,,8925.861151,2718.728511
5294.5,,8368.759885,2684.242853
5295,,9438.569190,2680.209699
5295.5,,9016.868168,2700.482071
5296,,9547.345080,2670.228671
5296.5,,8017.583565,2640.301096
5297,,8392.453484,2644.156888
5297.5,,10290.542141,2624.908295
5298,,8792.305199,2633.966564
5298.5,,8456.276006,2658.665567
5299,,8529.003168,2613.725158
5299.5,,9622.678258,2654.452358
5300,,11059.808366,2595.784032
5300.5,,9519.445125,2651.706021
5301,,10956.158288,2640.757597
5301.5,,8343.231060,2649.456066
5302,,10049.800853,2587.107328
5302.5,,10376.223639,2661.498284
5303,,10277.139767,2560.434294
5303.5,,9768.856727,2638.213201
5304,,10058.007363,2639.460243
5304.5,,8914.345671,2670.758270
5305,,8559.793685,2642.213363
5305.5,,10817.778758,2625.289485
5306,,8899.702957,2621.302832
5306.5,,9255.630245,2613.525756
5307,,9391.059301,2612.376915
5307.5,,11427.569537,2565.280441
5308,,10742.939775,2605.731099
5308.5,,9803.538748,2569.744162
5309,,9707.465519,2614.022465
5309.5,,9162.299493,2569.085417
5310,,9544.064823,2632.423276
5310.5,,10902.245044,2552.489330
5311,,9412.296697,2628.335148
5311.5,,9816.480721,2593.350441
5312,,10200.948821,2638.611065
5312.5,,9404.995568,2556.194381
5313,,10002.010439,2604.017209
5313.5,,10132.779155,2529.701494
5314,,9820.368758,2593.680582
5314.5,,9114.441449,2598.947600
5315,,9606.151292,2614.011980
5315.5,,11360.344199,2544.627787
5316,,10244.035908,2629.187080
5316.5,,10571.993013,2622.413554
5317,,9913.221197,2629.497770
5317.5,,9856.704710,2624.652877
5318,,9426.840972,2634.337259
5318.5,,10151.156272,2649.396944
5319,,10341.641936,2584.861447
5319.5,,10708.951269,2626.332243
5320,,9083.277670,2613.624914
5320.5,,9892.531599,2606.744797
5321,,10376.545703,2549.515906
5321.5,,9272.554573,2511.092097
5322,,9554.597686,2431.482162
5322.5,,9694.525904,2431.348005
5323,,10923.406880,2585.402222
5323.5,,10280.782007,2622.777420
5324,,10455.527866,2703.273844
5324.5,,11041.788714,2650.953975
5325,,10414.724353,2654.590506
5325.5,,13183.477619,2626.518445
5326,,10184.276890,2711.082397
5326.5,,9555.406708,2682.359941
5327,,10501.428051,2629.015672
5327.5,,11242.912955,2628.837819
5328,,11719.457322,2627.388552
5328.5,,10078.406101,2669.185928
5329,,9754.645689,2602.269873
5329.5,,11239.735516,2661.971093
5330,,10198.740205,2602.924838
5330.5,,10751.464647,2664.351339
5331,,11696.411639,2666.356255
5331.5,,11418.019052,2632.245791
5332,,10723.246695,2623.954349
5332.5,,12493.067373,2606.499002
5333,,11015.275655,2660.483905
5333.5,,11403.410783,2627.129806
5334,,10975.926357,2630.395311
5334.5,,10764.824790,2566.801668
5335,,11394.323830,2612.074610
5335.5,,10905.799904,2437.524617
5336,,10446.216228,2463.825115
5336.5,,10397.781630,2647.257877
5337,,10301.170379,2673.485913
5337.5,,11966.856013,2676.470134
5338,,11879.324259,2715.750625
5338.5,,12567.672978,2789.456954
5339,,11761.548083,2743.246105
5339.5,,10023.311653,2688.134249
5340,,10952.699401,2695.032054
5340.5,,12009.647474,2679.890269
5341,,9825.136334,2709.399181
5341.5,,11270.108649,2737.443039
5342,,11051.523458,2712.433909
5342.5,,10909.804306,2658.547520
5343,,13023.154106,2709.118339
5343.5,,12046.851048,2701.137096
5344,,12374.744586,2692.636599
5344.5,,12107.675695,2594.029377
5345,,12053.603058,2605.642587
5345.5,,10603.727305,2609.390360
5346,,10190.824944,2598.458696
5346.5,,9797.173242,2620.045521
5347,,12019.037745,2634.388343
5347.5,,11484.324957,2631.500457
5348,,12373.459682,2675.282196
5348.5,,9476.476792,2655.454343
5349,,9745.028284,2651.567440
5349.5,,9590.930097,2614.844949
5350,,8863.000190,2647.952204
5350.5,,8382.089671,2646.112095
5351,,9804.536881,2664.904877
5351.5,,7841.454090,2694.687298
5352,,8666.662804,2551.543279
5352.5,,9237.073776,2453.766789
5353,,11104.289333,2498.202202
5353.5,,10110.837979,2489.573977
5354,,9564.697471,2573.533977
5354.5,,9700.560755,2670.593673
5355,,9018.899866,2663.343717
5355.5,,10382.496566,2655.770124
5356,,10120.861624,2663.536533
5356.5,,9339.145668,2688.848528
5357,,9268.226349,2673.584625
5357.5,,8812.899078,2625.006326
5358,,9835.956548,2647.906167
5358.5,,9987.024868,2642.774444
5359,,10595.915794,2680.096472
5359.5,,10231.148582,2657.960903
5360,,12057.814980,2631.364147
5360.5,,10579.821632,2602.251796
5361,,9543.074729,2654.524644
5361.5,,10396.546518,2668.566077
5362,,11622.485506,2646.152834
5362.5,,10411.772061,2655.719218
5363,,9643.011584,2644.874489
5363.5,,10003.660448,2643.234211
5364,,10311.959444,2676.139796
5364.5,,10944.571090,2633.812723
5365,,9853.396921,2650.729460
5365.5,,8745.081959,2659.992620
5366,,9524.743770,2726.082567
5366.5,,9508.219922,2672.742112
5367,,9600.007590,2642.404292
5367.5,,9325.331876,2636.300832
5368,,9665.647850,2630.160192
5368.5,,11126.513833,2662.288695
5369,,9251.365319,2684.411436
5369.5,,9934.810720,2641.670294
5370,,10232.430880,2657.636846
5370.5,,9503.987643,2669.912866
5371,,9094.284921,2712.257890
5371.5,,10648.718540,2660.768604
5372,,11359.982002,2665.735616
5372.5,,10226.489931,2732.493480
5373,,8755.445004,2539.229427
5373.5,149.400000,9141.807328,2452.799060
5374,151.900021,9379.002197,2488.791095
5374.5,151.487866,10756.894976,2515.049666
5375,142.048630,13253.622768,2269.779122
5375.5,139.667118,13024.828050,2284.131460
5376,,7814.136815,2710.646722
5376.5,,8133.913558,2520.385760
5377,,8706.785625,2322.461261
5377.5,,8430.412289,2537.056807
5378,,7371.538521,2558.538529
5378.5,,7557.515870,2636.779434
5379,,9068.536027,2593.791057
5379.5,,7776.944263,2627.599854
5380,,7957.966046,2568.938188
5380.5,,8379.689718,2618.638832
5381,,10078.690549,2581.880596
5381.5,,8338.789426,2638.384523
5382,,8815.194922,2626.982774
5382.5,,7998.645954,2667.487837
5383,,9197.210163,2620.813530
5383.5,,9325.785829,2617.038351
5384,,23543.756862,2497.002200
5384.5,,31231.675386,2471.125163
5385,,31961.346821,2431.740358
5385.5,,31948.168612,2585.453025
5386,,31961.168143,2637.369530
5386.5,,31967.426721,2709.297819
5387,,31950.739090,2682.500054
5387.5,,31943.764117,2653.954446
5388,,31912.242838,2721.298464
5388.5,,31938.654283,2667.801321
5389,,31966.520583,2638.368139
5389.5,,31973.756206,2600.029015
5390,,28264.414065,2584.813854
5390.5,,9883.241823,2620.521379
5391,,4756.339093,2699.371255
5391.5,,4583.533447,2671.853279
5392,,4917.831923,2702.223546
5392.5,,4622.571979,2659.572001
5393,,4906.998243,2660.475282
5393.5,,4954.899897,2692.314251
5394,,4706.778767,2645.946090
5394.5,,4604.974640,2631.507624
5395,,4651.275713,2713.849364
5395.5,,4322.410050,2665.615738
5396,,4550.561983,2659.168273
5396.5,,4897.433557,2696.760042
5397,,4659.718529,2729.907212
5397.5,,4620.766221,2729.585903
5398,,4860.332199,2708.169254
5398.5,,4713.539494,2724.202265
5399,,4650.436360,2680.549915
5399.5,,5104.128661,2707.571524
5400,,4871.927877,2731.887449
5400.5,,4703.999468,2663.664324
5401,,4835.376621,2670.848935
5401.5,,4737.220196,2700.830136
5402,,4442.247289,2707.513200
5402.5,,4854.234155,2674.182308
5403,,4661.048040,2720.632981
5403.5,,4704.759317,2674.206485
5404,,4486.620049,2647.085491
5404.5,159.376333,4280.117267,2623.627439
5405,157.971398,4263.941782,2703.186061
5405.5,158.592648,4047.172195,2663.768795
5406,158.150742,3997.873912,2641.292062
5406.5,157.417540,4371.387199,1631.438229
5407,156.650000,4772.678342,1598.214284
5407.5,,6283.265788,1803.092512
5408,,6069.797862,1917.871586
5408.5,,6203.714182,1856.723101
5409,,6236.315469,1874.076641
5409.5,,6259.471228,1947.082969
5410,,6068.871292,1939.787187
5410.5,,6044.185112,1919.904281
5411,,5976.193491,1878.907519
5411.5,,6555.334595,1998.074275
5412,,6021.308908,1992.575403
5412.5,,6306.741979,1947.241874
5413,,6160.723817,1909.862435
5413.5,,6073.786564,1900.918509
5414,,6059.152205,1912.201826
5414.5,,5542.623658,1793.698806
5415,,5963.373308,1708.835278
5415.5,,6135.609065,1762.738523
5416,,5931.799823,1735.402869
5416.5,,6124.287623,1742.506348
5417,,6420.330785,1890.440932
5417.5,,6469.490130,1969.964899
5418,,6108.482414,1954.843264
5418.5,,6627.902783,1949.290764
5419,,6341.916036,1972.296715
5419.5,,6193.008713,1939.829382
5420,,5903.576007,1930.683644
5420.5,,6251.793524,1922.820281
5421,,6466.090890,1929.545441
5421.5,,6189.839695,1936.535289
5422,,6266.212971,1930.813065
5422.5,,6592.109423,1949.398308
5423,,6641.489017,1996.570345
5423.5,,6627.012719,1968.016381
5424,,6694.061209,1991.719978
5424.5,,6186.859674,1975.759598
5425,,6030.326028,1917.534278
5425.5,,6123.596211,1903.923601
5426,,6350.781410,1952.400621
5426.5,,6619.611993,1983.108151
5427,,6341.526818,1979.342562
5427.5,,6457.029994,1994.781257
5428,,6376.693026,1995.514343
5428.5,,6058.674383,1955.922747
5429,,6416.316772,2015.841433
5429.5,,6661.630848,1998.566490
5430,,6694.815406,1964.495160
5430.5,,6578.113268,1979.795207
5431,,6979.446979,2004.569806
5431.5,,6389.474994,2015.474481
5432,,6516.259599,1995.583617
5432.5,,6106.811436,2025.772615
5433,,6152.799594,2015.516085
5433.5,,5785.741571,2027.310106
5434,,6054.953037,2010.590283
5434.5,,5896.404985,2017.776106
5435,,5865.986558,2068.946021
5435.5,,5863.881916,1972.497848
5436,,5712.999314,1965.154459
5436.5,,5917.173748,1975.605770
5437,,5880.266845,1998.712885
5437.5,,5684.049731,1976.598910
5438,,5981.616440,2002.872472
5438.5,,5704.733281,2004.806774
5439,,6100.473029,1942.148248
5439.5,,6070.255814,1954.792978
5440,,6046.231729,1952.734523
5440.5,,5606.497718,1984.879662
5441,,5898.442351,1951.867045
5441.5,,6175.452395,1993.913271
5442,,5788.666608,1986.924332
5442.5,,6002.888563,1931.376973
5443,,6025.192320,1937.509200
5443.5,,6177.707368,1948.153532
5444,,6398.249481,1962.519252
5444.5,,6242.948644,1981.508881
5445,,6232.489976,2002.590459
5445.5,,6193.279582,2019.960424
5446,,5565.557617,1900.780429
5446.5,,5406.226956,1838.521506
5447,,5585.148847,1859.791097
5447.5,,5449.884703,1851.059609
5448,,5492.491119,1861.184974
5448.5,,6263.666288,1977.112233
5449,,6077.972387,2031.553799
5449.5,,6058.462058,2045.534731
5450,,6116.767982,2052.818325
5450.5,,6306.560992,2057.351230
5451,,5993.099468,2052.857845
5451.5,,6279.707213,2059.108885
5452,,5966.339550,2048.667898
5452.5,,5925.200298,2077.701368
5453,,6143.418846,2089.933845
5453.5,,6234.897162,2080.925155
5454,,6062.362973,2068.960142
5454.5,,6138.582237,2054.705368
5455,,6049.088506,2033.489824
5455.5,,6111.728146,2057.491049
5456,,5740.215030,2043.013977
5456.5,,6119.284732,2045.154836
5457,,5737.383807,2024.997150
5457.5,,5897.862768,2066.631640
5458,,6258.512277,2062.335209
5458.5,,5893.642489,2072.250339
5459,,5814.098194,2055.712526
5459.5,,6188.570845,2067.222408
5460,,6036.813556,2063.267124
5460.5,,6078.000189,2077.540797
5461,,6023.148548,2046.302344
5461.5,,5905.635358,2062.205195
5462,,5950.379223,2052.372745
5462.5,,6229.703248,2073.332362
5463,,6223.849053,2040.127313
5463.5,,5883.319504,2079.316380
5464,,6180.119596,2059.993416
5464.5,,6348.773105,2061.625100
5465,,6438.210698,2067.942582
5465.5,,5932.160888,2071.896113
5466,,5959.338812,2048.209779
5466.5,,5759.516037,2040.074740
5467,,5654.972879,2006.028361
5467.5,155.400000,5359.576579,1881.454978
5468,157.380374,5205.570487,1821.244115
5468.5,153.870429,5169.710107,1814.704569
5469,147.458212,5146.603278,1807.891727
5469.5,136.730291,5020.950209,1645.508771
5470,136.571757,4686.192248,1880.136261
5470.5,,3597.754768,2551.922084
5471,,3276.658303,2225.856440
5471.5,,3558.690598,2226.869562
5472,,5034.227475,2397.962132
5472.5,,5056.934653,2711.669270
5473,,5143.699721,2734.416422
5473.5,,5512.976117,2805.113200
5474,,5112.023541,2840.751772
5474.5,,4910.402558,2819.354364
5475,,5170.079843,2812.231081
5475.5,,5378.043587,2849.027686
5476,,4940.855847,2857.522147
5476.5,,5141.704501,2840.739993
5477,,5025.598936,2817.977073
5477.5,,4813.046663,2794.497200
5478,,4669.596089,2739.228842
5478.5,,4619.137060,2648.729580
5479,,4832.681442,2633.013798
5479.5,,4597.479323,2684.419441
5480,,4910.365518,2711.692773
5480.5,,4893.357126,2767.388330
5481,,5706.502676,2865.744838
5481.5,,5199.173851,2901.086041
5482,,5077.325571,2812.719933
5482.5,,5135.723874,2891.768309
5483,,5816.351481,2879.822886
5483.5,,5330.562675,2829.488146
5484,,4787.213181,2865.085606
5484.5,,5125.780536,2768.330015
5485,,5085.563618,2856.479818
5485.5,,5065.929180,2827.441140
5486,,4836.409858,2870.788451
5486.5,,4729.698347,2777.445802
5487,,4990.890656,2809.237691
5487.5,,4938.491590,2786.459321
5488,,5064.765109,2822.656556
5488.5,,4720.131540,2809.059320
5489,,5266.251050,2789.167532
5489.5,,5128.107493,2843.119751
5490,,4734.817188,2857.007100
5490.5,,5143.642072,2837.420820
5491,,4828.216313,2865.246482
5491.5,,5167.406127,2862.364524
5492,,5323.293000,2845.029847
5492.5,,5107.964468,2907.715381
5493,,4706.899011,2871.213170
5493.5,,5253.890573,2826.090136
5494,,4927.312209,2861.727636
5494.5,,5071.895477,2850.729273
5495,,5043.849758,2797.558712
5495.5,,4832.155005,2836.066461
5496,,5087.912780,2846.685482
5496.5,,4957.847414,2872.296898
5497,,4536.655245,2855.411643
5497.5,,5002.830945,2783.910758
5498,,5013.117359,2818.405808
5498.5,,4785.944843,2870.497849
5499,,4829.167601,2832.589160
5499.5,,4960.587571,2824.740375
5500,,4824.163316,2816.728065
5500.5,,4502.095693,2845.886232
5501,,5158.959809,2780.628981
5501.5,,5234.479878,2831.590563
5502,,5221.244871,2819.998630
5502.5,,5095.592356,2827.359464
5503,,4851.341756,2826.483535
5503.5,,5066.214205,2856.963548
5504,,5240.371578,2839.233901
5504.5,,5247.986409,2846.853811
5505,,5064.953953,2891.294994
5505.5,,5392.419810,2852.140251
5506,,5435.193601,2903.045856
5506.5,,5235.466887,2856.024028
5507,,5122.528499,2858.213305
5507.5,,4942.207293,2874.431440
5508,,4894.824324,2836.896386
5508.5,,4957.874394,2829.934236
5509,,4316.487972,2773.873262
5509.5,,4211.366718,2632.698379
5510,,4528.341081,2631.105961
5510.5,,4736.796212,2624.917802
5511,,5268.627460,2754.446925
5511.5,,4716.137974,2780.559985
5512,,5140.087441,2804.929923
5512.5,,4523.946080,2807.300054
5513,,4872.018966,2844.642329
5513.5,,4498.093895,2823.696624
5514,,5036.504098,2797.485957
5514.5,,4901.091734,2888.866526
5515,,4940.234427,2889.529082
5515.5,,5054.450055,2856.140022
5516,,5303.515264,2854.137145
5516.5,,5007.657991,2883.688137
5517,,5223.616529,2866.584312
5517.5,,4778.139555,2820.044286
5518,,5081.710065,2830.157608
5518.5,,5122.093262,2893.645224
5519,,4899.063976,2924.719074
5519.5,,5099.651351,2841.091302
5520,,5356.213588,2868.224618
5520.5,,5419.787591,2883.345993
5521,,5351.399911,2867.081564
5521.5,,5136.720254,2869.758274
5522,,5210.290185,2827.203663
5522.5,,5255.393767,2840.929186
5523,,5069.310704,2865.600470
5523.5,,5106.079030,2822.056450
5524,,5186.295217,2885.198430
5524.5,,4930.739274,2878.065462
5525,,5183.462262,2878.008079
5525.5,,4904.636406,2874.952633
5526,,5027.018477,2833.350112
5526.5,,5256.314577,2793.580205
5527,,5006.091031,2865.247437
5527.5,,5020.169786,2832.290567
5528,,5091.286358,2843.160874
5528.5,,5055.626602,2838.767690
5529,,4781.044342,2836.795356
5529.5,,5094.231155,2820.001001
5530,,5213.254268,2831.261803
5530.5,,4918.692218,2883.594449
5531,,4706.424954,2824.321507
5531.5,,4611.672990,2848.689129
5532,,4857.509134,2795.585797
5532.5,,4319.764310,2779.729831
5533,,4777.217712,2778.043851
5533.5,,4865.164308,2843.015165
5534,,4851.545649,2847.462613
5534.5,,5281.838338,2862.206027
5535,,5138.271837,2888.308548
5535.5,,5107.820931,2860.774866
5536,,4999.976108,2880.411214
5536.5,,5246.859323,2917.139018
5537,,5126.669498,2855.611836
5537.5,,5199.894739,2873.752404
5538,,4938.538679,2853.137147
5538.5,,4799.587426,2885.837235
5539,,4950.627054,2873.691455
5539.5,,5040.546499,2853.140866
5540,,4833.557616,2850.588729
5540.5,,4451.500839,2703.247355
5541,,4407.831380,2626.850997
5541.5,,4443.521998,2632.078153
5542,,4681.129723,2693.984669
5542.5,,5184.059236,2855.764161
5543,,5261.508522,2895.368554
5543.5,,5372.887393,2879.107759
5544,,5149.776964,2878.506144
5544.5,,4959.558661,2845.199261
5545,,4940.945455,2810.574019
5545.5,,4883.868447,2818.403261
5546,,4854.120703,2804.613665
5546.5,,5047.727313,2791.872351
5547,,4869.659345,2788.110514
5547.5,,5074.905951,2767.799761
5548,,4761.066446,2768.066242
5548.5,,4687.454758,2811.641894
5549,,4797.348923,2768.783189
5549.5,,4983.285990,2809.852347
5550,,4938.552634,2803.595871
5550.5,,4901.149631,2813.414013
5551,,4934.883999,2792.148362
5551.5,,4622.542148,2823.677033
5552,,4739.751183,2735.199678
5552.5,,4947.794470,2744.566949
5553,,4996.567049,2811.953707
5553.5,,5003.904968,2819.666506
5554,,5203.972826,2851.369834
5554.5,,4838.999161,2771.807775
5555,,4764.005133,2776.227132
5555.5,,4878.534565,2807.520982
5556,,5411.496303,2798.182669
5556.5,,4887.461009,2850.489311
5557,,4788.489296,2842.152229
5557.5,,5137.641169,2849.856819
5558,,5001.099486,2808.068353
5558.5,,4848.858374,2764.434526
5559,,4643.617454,2772.354316
5559.5,,5047.757907,2773.509471
5560,,4767.812078,2765.683999
5560.5,,4636.687690,2751.358447
5561,,4510.679140,2728.026436
5561.5,,4472.894125,2682.666974
5562,160.620000,4862.295812,2691.047332
5562.5,161.206774,3997.525194,2665.069874
5563,160.338126,4644.245455,2606.733655
5563.5,153.096635,3462.477996,2335.061148
5564,147.587815,3144.379198,2265.623479
5564.5,,999.278147,1922.100318
5565,,705.625889,1843.405419
5565.5,,740.576800,1795.622723
5566,,1020.722193,1806.876427
5566.5,,633.815865,1804.718542
5567,,1077.385780,1764.068846
5567.5,,557.107855,1709.000704
5568,,79.236537,1659.822331
5568.5,,139.435204,1673.359901
5569,,245.055625,1726.832214
5569.5,,247.905573,1729.724154
5570,,321.045233,1739.024939
5570.5,,370.298100,1747.244551
5571,,356.117824,1752.468982
5571.5,,327.801079,1740.273584
5572,,340.377480,1755.012456
5572.5,,252.065513,1729.898903
5573,,294.833274,1732.571887
5573.5,,405.747261,1774.917436
5574,,480.945996,1794.734142
5574.5,,392.479180,1799.723362
5575,,252.588910,1737.183459
5575.5,,207.862481,1723.093391
5576,,344.828195,1762.521237
5576.5,,376.077058,1773.407119
5577,,407.615013,1777.392278
5577.5,,351.489063,1758.528246
5578,,344.780560,1756.016296
5578.5,,363.245901,1762.224526
5579,,332.923755,1755.865182
5579.5,,222.388730,1735.518134
5580,,262.416632,1748.628128
5580.5,,424.714360,1759.547083
5581,,340.846004,1764.670955
5581.5,,268.091788,1746.193774
5582,,599.509579,1735.638746
5582.5,,1831.293931,1760.089859
5583,,2082.152682,1763.974544
5583.5,,1785.470603,1746.478043
5584,,1761.186907,1737.966571
5584.5,,1904.600611,1731.628977
5585,,2065.610173,1743.321819
5585.5,,1825.815983,1758.818431
5586,,1617.686053,1763.688594
5586.5,,1704.389476,1760.645048
5587,,1673.578743,1758.476924
5587.5,,1862.771137,1749.770520
5588,,2113.968567,1760.824448
5588.5,,1905.061140,1762.694775
5589,,2105.985318,1761.663060
5589.5,,1940.326515,1754.185478
5590,,2003.019687,1746.337959
5590.5,,1899.635201,1733.200922
5591,,1712.229562,1725.473720
5591.5,,1860.077085,1738.885831
5592,,1905.582146,1753.292963
5592.5,,1903.848888,1744.750783
5593,,2342.498837,1761.504951
5593.5,,2188.583533,1774.324639
5594,,1928.441243,1782.301338
5594.5,,1883.245145,1777.064485
5595,,2022.977000,1787.744940
5595.5,,1764.782774,1757.355213
5596,,1668.038036,1780.710414
5596.5,,1887.110021,1813.924054
5597,,2073.763452,1807.363251
5597.5,,1776.876681,1759.712372
5598,,1947.349082,1750.605190
5598.5,,1913.284975,1760.440228
5599,,1856.603506,1772.566160
5599.5,,1895.981519,1765.936846
5600,,1886.684350,1753.566485
5600.5,,1818.329805,1743.220638
5601,,1839.652876,1767.139512
5601.5,,1867.795034,1741.524230
5602,,1883.798938,1739.722421
5602.5,160.411226,1638.630437,1712.024711
5603,155.442001,2003.751080,1738.060350
5603.5,155.036364,1843.462312,1751.645776
5604,154.946454,815.835687,1706.717886
5604.5,,335.920114,1682.964783
5605,,475.485519,1753.251651
5605.5,,428.436968,1716.998091
5606,,443.460207,1719.238154
5606.5,,491.804695,1727.599317
5607,,463.705273,1717.056063
5607.5,,426.640375,1711.207602
5608,,425.378667,1687.956178
5608.5,,451.085089,1690.596280
5609,,881.807816,1694.908932
5609.5,,3548.007024,1709.226139
5610,,2945.599845,1696.688257
5610.5,,2029.646603,1705.843205
5611,,2230.761742,1718.385265
5611.5,,1916.670946,1711.233453
5612,,2153.677171,1730.257951
5612.5,,1795.301265,1712.658580
5613,,1978.749133,1712.269910
5613.5,,1861.063612,1720.833516
5614,,1984.527852,1705.685452
5614.5,,2156.517663,1715.172499
5615,,2476.359116,1749.417411
5615.5,,2023.548231,1749.094965
5616,,2058.094499,1739.689871
5616.5,,2412.455403,1749.877126
5617,,1902.512820,1723.350927
5617.5,,1942.951880,1719.087673
5618,,2333.277779,1731.135159
5618.5,,1953.609373,1682.011241
5619,,1939.048679,1689.729137
5619.5,,2090.796079,1719.631509
5620,,1965.562437,1686.704534
5620.5,,2042.775136,1686.628373
5621,,2078.212357,1737.707841
5621.5,,1885.315394,1726.222733
5622,,2087.556661,1745.679796
5622.5,,2075.608390,1750.145965
5623,,1832.880451,1719.059233
5623.5,,1726.303167,1663.602566
5624,,1976.572905,1697.799574
5624.5,,1863.683124,1703.316632
5625,,2135.008659,1722.087156
5625.5,,2102.782763,1714.027952
5626,,2203.514423,1674.443280
5626.5,,1956.138993,1692.528887
5627,,1923.164312,1715.595199
5627.5,,1935.756495,1687.532920
5628,,1848.607805,1678.919830
5628.5,,1765.390042,1664.477935
5629,,1874.006442,1673.966505
5629.5,,1713.530599,1640.256151
5630,,2058.600187,1703.884622
5630.5,,1742.831341,1618.794001
5631,,1497.215095,1575.809071
5631.5,,1574.926557,1633.140664
5632,,1950.975199,1749.518232
5632.5,,1659.104271,1706.008590
5633,,1752.534375,1707.740960
5633.5,,1764.709948,1694.750876
5634,,1748.508027,1661.913034
5634.5,,1913.369412,1673.433042
5635,,2048.845446,1695.478210
5635.5,,2215.404806,1747.756638
5636,,2709.897861,1778.261425
5636.5,,2252.974981,1766.391006
5637,,2048.492831,1759.864076
5637.5,,1753.451768,1688.736370
5638,,1847.050561,1725.247930
5638.5,,2075.477655,1741.669823
5639,,2114.659684,1720.824578
5639.5,,1993.188054,1736.864502
5640,,1761.396267,1696.907743
5640.5,,1815.714411,1693.291118
5641,,1890.107987,1710.701909
5641.5,,1726.849213,1723.246017
5642,,1694.609529,1724.886290
5642.5,,1708.838967,1672.731522
5643,,1728.949642,1686.917872
5643.5,,2111.615034,1716.533308
5644,,1913.987877,1659.331049
5644.5,,1618.149532,1690.859734
5645,,1643.946403,1702.501349
5645.5,,1881.744444,1697.608949
5646,,2080.463675,1688.093042
5646.5,,1763.058712,1720.206590
5647,,1693.944380,1703.247767
5647.5,,1744.479724,1717.411649
5648,,1670.251681,1699.016209
5648.5,,1804.515400,1714.808557
5649,,2110.997909,1722.339829
5649.5,,2094.057366,1719.620817
5650,,1928.135779,1725.399561
5650.5,,1877.005964,1735.776585
5651,,2198.177466,1727.912398
5651.5,,2049.901672,1732.128753
5652,,1979.456738,1697.244186
5652.5,,1930.675146,1722.379169
5653,,2148.831926,1740.273961
5653.5,,2205.359294,1730.711030
5654,,1974.562310,1737.110885
5654.5,,1916.889571,1728.292526
5655,,1972.341146,1721.139359
5655.5,,1774.704393,1701.169176
5656,158.675084,1722.785920,1708.080894
5656.5,152.185031,1616.699097,1699.836114
5657,146.171746,1564.052372,1698.973598
5657.5,145.715068,808.903232,1734.302032
5658,,375.998292,1852.384445
5658.5,,453.203944,1886.808110
5659,,371.853067,1856.779885
5659.5,,443.375693,1878.436591
5660,,390.909889,1851.269422
5660.5,,364.706345,1852.062300
5661,,405.548332,1849.488202
5661.5,,426.992202,1864.556386
5662,,400.875240,1860.659294
5662.5,,361.851037,1853.796174
5663,,393.994104,1856.350837
5663.5,,407.746569,1857.855535
5664,,380.130026,1851.685045
5664.5,,412.045095,1859.945333
5665,,391.161844,1859.752376
5665.5,,357.614977,1844.932909
5666,,365.856772,1850.577978
5666.5,,394.508126,1857.998699
5667,,433.786562,1864.364349
5667.5,,418.597336,1863.691118
